qacc	Entry	Tax_ID
M01323:399:000000000-B29GY:1:1101:7274:11398	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:9174:11411	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:6261:11425	NR_126176.1	1261393
M01323:399:000000000-B29GY:1:1101:25590:11429	NR_114405.1	28229
M01323:399:000000000-B29GY:1:1101:2575:11457	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:14031:11509	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:28731:11512	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:23802:11522	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1101:14020:11525	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:22813:11539	NR_159353.1	1982103
M01323:399:000000000-B29GY:1:1101:2190:11551	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:22800:11577	NR_134008.1	1195759
M01323:399:000000000-B29GY:1:1101:6578:11632	NR_148755.1	314275
M01323:399:000000000-B29GY:1:1101:3754:11633	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:29554:11697	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1101:12083:11730	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:6749:11760	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1101:8543:11792	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:6386:11827	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:12169:11847	NR_041567.1	1122599
M01323:399:000000000-B29GY:1:1101:18495:11849	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1101:4694:11939	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:24130:11947	NR_113943.1	308113
M01323:399:000000000-B29GY:1:1101:16588:11997	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:23013:11999	NR_117680.1	1194427
M01323:399:000000000-B29GY:1:1101:4178:12015	NR_074693.1	1055487
M01323:399:000000000-B29GY:1:1101:27579:12047	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:16780:12057	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:4045:12059	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:16795:12067	NR_156912.1	1450156
M01323:399:000000000-B29GY:1:1101:19814:12079	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:1101:20659:12130	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1101:9324:12146	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1101:13923:12146	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:10591:12158	NR_102468.1	111780
M01323:399:000000000-B29GY:1:1101:9324:12164	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1101:20821:12169	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3898:12179	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:26353:12200	NR_043875.1	381308
M01323:399:000000000-B29GY:1:1101:28222:12223	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:12655:12284	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:2243:12285	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:12627:12325	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:18039:12339	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1101:15198:12381	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1101:28730:12390	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1101:15667:12396	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:18457:12441	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1101:14061:12451	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:19340:12474	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:15768:12479	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:8798:12490	NR_116067.1	693153
M01323:399:000000000-B29GY:1:1101:16509:12517	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:21747:12559	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:21637:12588	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:28019:12601	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1101:27437:12635	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1101:5473:12641	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1101:20005:12668	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:16965:12720	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:16174:12757	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:19350:12764	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:5829:12766	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:27319:12782	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:1797:12794	NR_025522.1	698738
M01323:399:000000000-B29GY:1:1101:5641:12805	NR_041633.1	1331058
M01323:399:000000000-B29GY:1:1101:17795:12838	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:29699:12838	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:17801:12856	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3097:12860	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:28031:12868	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1101:27221:12876	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:3705:12885	NR_146708.2	1528106
M01323:399:000000000-B29GY:1:1101:2041:12925	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:3727:12929	NR_151872.1	2041421
M01323:399:000000000-B29GY:1:1101:1973:12939	NR_043910.1	390807
M01323:399:000000000-B29GY:1:1101:16991:12955	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:28778:12976	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:5035:13001	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:14210:13029	NR_042468.1	170673
M01323:399:000000000-B29GY:1:1101:29260:13067	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:15457:13075	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:2756:13077	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:4730:13078	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:16916:13146	NR_026418.1	60137
M01323:399:000000000-B29GY:1:1101:13854:13173	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:2621:13206	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:12927:13219	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:21260:13305	NR_148664.1	1759387
M01323:399:000000000-B29GY:1:1101:6115:13313	NR_029255.1	668
M01323:399:000000000-B29GY:1:1101:8523:13334	NR_136835.1	1520782
M01323:399:000000000-B29GY:1:1101:22395:13359	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:25461:13394	NR_117782.1	416213
M01323:399:000000000-B29GY:1:1101:6448:13430	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1101:28088:13452	NR_113676.1	29555
M01323:399:000000000-B29GY:1:1101:22472:13459	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1101:22458:13469	NR_040858.1	132608
M01323:399:000000000-B29GY:1:1101:8890:13496	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:2879:13512	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:16975:13521	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3791:13527	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1101:11065:13562	NR_041616.1	1278309
M01323:399:000000000-B29GY:1:1101:15218:13579	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:21013:13607	NR_043463.1	326544
M01323:399:000000000-B29GY:1:1101:26167:13646	NR_042341.1	293647
M01323:399:000000000-B29GY:1:1101:17127:13652	NR_042341.1	293647
M01323:399:000000000-B29GY:1:1101:14782:13698	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:21723:13710	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1101:16465:13749	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:3332:13777	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1101:24656:13810	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3842:13817	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1101:2921:13821	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:20007:13885	NR_043888.1	999550
M01323:399:000000000-B29GY:1:1101:23498:13889	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:5618:13896	NR_113103.1	28130
M01323:399:000000000-B29GY:1:1101:23701:13913	NR_025522.1	698738
M01323:399:000000000-B29GY:1:1101:20205:13929	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1101:13233:13964	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1101:4533:13972	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:24776:13979	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:9530:13979	NR_159281.1	1926625
M01323:399:000000000-B29GY:1:1101:11856:14001	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:15135:14125	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:25253:14134	NR_135890.1	1470433
M01323:399:000000000-B29GY:1:1101:13490:14140	NR_114982.1	136468
M01323:399:000000000-B29GY:1:1101:15667:14169	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:24051:14195	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1101:26965:14217	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:28574:14249	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:25245:14251	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:7372:14258	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:3509:14266	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1101:25059:14284	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:6772:14334	NR_044873.1	43675
M01323:399:000000000-B29GY:1:1101:19162:14400	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:22481:14411	NR_074186.1	648757
M01323:399:000000000-B29GY:1:1101:17957:14499	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:6200:14532	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1101:17573:14624	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:23741:14643	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:15242:14704	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:7215:14714	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:21439:14745	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:21187:14749	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:25871:14761	NR_036982.1	147802
M01323:399:000000000-B29GY:1:1101:23977:14796	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:26234:14806	NR_133753.1	1179787
M01323:399:000000000-B29GY:1:1101:18020:14830	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:24312:14860	NR_148664.1	1759387
M01323:399:000000000-B29GY:1:1101:25508:14873	NR_159350.1	2021220
M01323:399:000000000-B29GY:1:1101:6653:14875	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3034:14894	NR_108636.1	682400
M01323:399:000000000-B29GY:1:1101:16013:14899	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:23823:14920	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:14182:14926	NR_115288.1	263511
M01323:399:000000000-B29GY:1:1101:24809:14934	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:13549:14943	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:16167:14971	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:10024:14980	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:13178:15010	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:11709:15019	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1101:28037:15037	NR_113219.1	872965
M01323:399:000000000-B29GY:1:1101:26236:15055	NR_104545.1	658057
M01323:399:000000000-B29GY:1:1101:28648:15055	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1101:24106:15106	NR_074418.1	526224
M01323:399:000000000-B29GY:1:1101:19759:15183	NR_102876.1	1184267
M01323:399:000000000-B29GY:1:1101:15677:15229	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:23259:15230	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:21542:15248	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1101:16291:15289	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:28702:15294	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:13715:15319	NR_126234.1	1123758
M01323:399:000000000-B29GY:1:1101:21025:15332	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1101:18434:15368	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:9271:15384	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:12925:15390	NR_108450.1	641702
M01323:399:000000000-B29GY:1:1101:12567:15423	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:25397:15439	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:6662:15440	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1101:5466:15440	NR_116611.1	570281
M01323:399:000000000-B29GY:1:1101:16765:15448	NR_043462.1	326537
M01323:399:000000000-B29GY:1:1101:7649:15486	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1101:22360:15502	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1101:8179:15510	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:17638:15545	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:28492:15560	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:28480:15573	NR_114405.1	28229
M01323:399:000000000-B29GY:1:1101:25493:15588	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:2529:15611	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:10840:15624	NR_025957.1	37450
M01323:399:000000000-B29GY:1:1101:28676:15628	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:28655:15638	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:4912:15646	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:22598:15708	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:23320:15724	NR_135874.1	1619507
M01323:399:000000000-B29GY:1:1101:26005:15765	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:14504:15769	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:19869:15791	NR_158097.1	1740263
M01323:399:000000000-B29GY:1:1101:17964:15843	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:27973:15844	NR_149250.1	1526573
M01323:399:000000000-B29GY:1:1101:28269:15846	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:17372:15866	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:12448:15900	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:28830:15916	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:28839:15934	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:25748:15935	NR_042589.1	419475
M01323:399:000000000-B29GY:1:1101:13572:15957	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1101:25912:15979	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1101:15363:16055	NR_104941.1	89402
M01323:399:000000000-B29GY:1:1101:16474:16071	NR_024805.1	211668
M01323:399:000000000-B29GY:1:1101:7874:16075	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1101:17217:16088	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:14425:16099	NR_114211.1	442734
M01323:399:000000000-B29GY:1:1101:21822:16100	NR_159134.1	1834927
M01323:399:000000000-B29GY:1:1101:15267:16153	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:24021:16211	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1101:16866:16240	NR_026315.1	46206
M01323:399:000000000-B29GY:1:1101:26267:16266	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:12371:16270	NR_117782.1	416213
M01323:399:000000000-B29GY:1:1101:23544:16308	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:4197:16311	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:23830:16384	NR_043888.1	999550
M01323:399:000000000-B29GY:1:1101:13007:16419	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1101:22237:16426	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:28704:16493	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:24095:16493	NR_126306.1	1470434
M01323:399:000000000-B29GY:1:1101:28720:16500	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:23011:16509	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:22996:16520	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:8519:16524	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:14294:16525	NR_157993.1	1940611
M01323:399:000000000-B29GY:1:1101:19452:16537	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:21822:16564	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1101:11392:16571	NR_134141.1	1470563
M01323:399:000000000-B29GY:1:1101:14111:16573	NR_118153.1	1031537
M01323:399:000000000-B29GY:1:1101:27228:16608	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:15038:16615	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3353:16652	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:8944:16660	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:23447:16705	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:28324:16758	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:20810:16775	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:11431:16824	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1101:10138:16854	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:4544:16858	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:27531:16929	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:19785:16931	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:19077:16939	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:21890:16944	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:28821:16946	NR_132291.1	1215923
M01323:399:000000000-B29GY:1:1101:3371:16958	NR_042468.1	170673
M01323:399:000000000-B29GY:1:1101:16786:16998	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:23166:17013	NR_117569.1	1054033
M01323:399:000000000-B29GY:1:1101:19782:17092	NR_148837.1	1675854
M01323:399:000000000-B29GY:1:1101:5640:17103	NR_126176.1	1261393
M01323:399:000000000-B29GY:1:1101:25902:17123	NR_146678.1	1758178
M01323:399:000000000-B29GY:1:1101:21695:17214	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:20208:17214	NR_153748.1	1888912
M01323:399:000000000-B29GY:1:1101:20863:17216	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:5958:17277	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:11639:17307	NR_116589.1	568099
M01323:399:000000000-B29GY:1:1101:23663:17329	NR_125472.1	1385975
M01323:399:000000000-B29GY:1:1101:25216:17355	NR_043463.1	326544
M01323:399:000000000-B29GY:1:1101:11156:17405	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:20693:17408	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1101:9239:17415	NR_074418.1	526224
M01323:399:000000000-B29GY:1:1101:2551:17430	NR_113609.1	55601
M01323:399:000000000-B29GY:1:1101:25766:17525	NR_104545.1	658057
M01323:399:000000000-B29GY:1:1101:19363:17527	NR_043652.1	349750
M01323:399:000000000-B29GY:1:1101:24051:17547	NR_136446.1	1461694
M01323:399:000000000-B29GY:1:1101:24231:17549	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:6729:17570	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:25480:17577	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:8044:17582	NR_118099.1	45248
M01323:399:000000000-B29GY:1:1101:25473:17594	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:23004:17601	NR_025957.1	37450
M01323:399:000000000-B29GY:1:1101:23903:17614	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:14932:17619	NR_134756.1	1324935
M01323:399:000000000-B29GY:1:1101:21697:17624	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:8075:17632	NR_158032.1	2035344
M01323:399:000000000-B29GY:1:1101:9251:17635	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:17141:17663	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:26151:17707	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:14992:17714	NR_118312.1	1096930
M01323:399:000000000-B29GY:1:1101:11164:17724	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:8775:17778	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:8821:17787	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:21984:17844	NR_114191.1	43660
M01323:399:000000000-B29GY:1:1101:20578:17848	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1101:26885:17908	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:10381:17910	NR_108293.1	555883
M01323:399:000000000-B29GY:1:1101:7101:17919	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:17338:17932	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:7608:17955	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:20440:18039	NR_025821.1	270920
M01323:399:000000000-B29GY:1:1101:21911:18044	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:5012:18048	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:2854:18062	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:9151:18082	NR_074418.1	526224
M01323:399:000000000-B29GY:1:1101:14654:18089	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:8581:18110	NR_116234.1	491950
M01323:399:000000000-B29GY:1:1101:18591:18137	NR_043547.1	335975
M01323:399:000000000-B29GY:1:1101:16506:18142	NR_118247.1	1415778
M01323:399:000000000-B29GY:1:1101:5881:18172	NR_114237.1	43657
M01323:399:000000000-B29GY:1:1101:3817:18176	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:26285:18201	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:17028:18219	NR_037047.1	28229
M01323:399:000000000-B29GY:1:1101:16281:18328	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3607:18373	NR_028880.1	80854
M01323:399:000000000-B29GY:1:1101:23116:18392	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:17776:18397	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1101:16216:18423	NR_156936.1	1904463
M01323:399:000000000-B29GY:1:1101:9715:18424	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:17846:18444	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:21680:18477	NR_109065.1	889488
M01323:399:000000000-B29GY:1:1101:25557:18505	NR_102485.1	862908
M01323:399:000000000-B29GY:1:1101:12958:18571	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:3862:18579	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:9265:18581	NR_041633.1	1331058
M01323:399:000000000-B29GY:1:1101:24525:18583	NR_113054.1	716816
M01323:399:000000000-B29GY:1:1101:3844:18587	NR_044837.2	1117315
M01323:399:000000000-B29GY:1:1101:13694:18598	NR_043959.1	394751
M01323:399:000000000-B29GY:1:1101:9237:18605	NR_117680.1	1194427
M01323:399:000000000-B29GY:1:1101:13360:18613	NR_157650.1	1844006
M01323:399:000000000-B29GY:1:1101:26351:18623	NR_157758.1	1348114
